#Cloud,Name,Av,alpha,T_bol,L_bol,alphaPrime,TbolPrime,LbolPrime,likelyAGB,RA,DEC,Class
Aquila,J183244.2-022525,12.4,-2.1,1600.0,2.7,-2.46,2000.0,11.0,N,278.18416666666667,-2.423611111111111,III
Aquila,J183244.8+004017,7.0,-2.3,1800.0,0.37,-2.56,2000.0,0.9,N,278.18666666666667,0.6713888888888888,III
Aquila,J183245.1-022156,10.6,-2.3,1400.0,0.16,-2.52,1800.0,0.49,N,278.1879166666667,-2.365555555555556,III
Aquila,J183245.6-024657,12.4,1.0,150.0,0.029,0.72,180.0,0.036,N,278.19,-2.7824999999999998,0+I
Aquila,J183246.1+003849,6.5,-2.0,1900.0,1.4,-2.64,2100.0,3.4,N,278.19208333333336,0.6469444444444444,III
Aquila,J183246.6-021524,12.4,-1.9,1500.0,1.5,-2.35,1900.0,6.2,N,278.19416666666666,-2.256666666666667,III
Aquila,J183246.8-024327,12.4,-2.5,2200.0,0.33,-3.17,2600.0,3.0,N,278.195,-2.7241666666666666,III
Aquila,J183247.8-023940,10.9,-0.9,1000.0,0.23,-1.31,1500.0,0.57,N,278.19916666666666,-2.661111111111111,II
Aquila,J183248.7-020228,8.8,-2.1,1700.0,3.1,-2.49,2000.0,8.9,N,278.2029166666667,-2.041111111111111,III
Aquila,J183249.0-013919,12.0,-1.8,1400.0,2.6,-2.11,1900.0,9.4,N,278.2041666666667,-1.6552777777777776,III
Aquila,J183249.1-015302,11.0,-1.6,1500.0,3.3,-2.05,1900.0,11.0,N,278.20458333333335,-1.883888888888889,III
Aquila,J183249.8-023141,12.7,-1.0,1300.0,0.027,-1.45,1800.0,0.095,N,278.20750000000004,-2.5280555555555555,II
Aquila,J183250.2-024006,5.8,-2.2,1800.0,0.072,-2.5,2000.0,0.15,N,278.2091666666667,-2.668333333333333,III
Aquila,J183251.3-021205,9.7,-2.3,1700.0,0.055,-2.67,2000.0,0.18,N,278.21375,-2.2013888888888893,III
Aquila,J183252.9+004809,8.4,-1.9,1600.0,0.59,-1.99,1900.0,1.6,N,278.22041666666667,0.8025,III
Aquila,J183253.0-014144,12.3,-1.9,1600.0,1.0,-2.53,2000.0,4.4,N,278.22083333333336,-1.6955555555555555,III
Aquila,J183253.3-014222,11.2,-2.1,1600.0,1.4,-2.55,2000.0,5.4,N,278.22208333333333,-1.7061111111111111,III
Aquila,J183253.3-022303,9.9,-2.2,1600.0,0.53,-2.48,2000.0,1.7,N,278.22208333333333,-2.3841666666666668,III
Aquila,J183253.4-021726,9.2,-2.2,1700.0,0.42,-2.5,2000.0,1.3,N,278.2225,-2.2905555555555552,III
Aquila,J183254.0-024707,6.8,-1.0,1500.0,0.096,-1.46,1800.0,0.21,N,278.225,-2.7852777777777775,II
Aquila,J183254.6-024435,14.9,-1.2,1300.0,0.045,-1.71,1800.0,0.2,N,278.2275,-2.743055555555556,III
Aquila,J183254.9+004012,7.6,-2.1,1700.0,0.38,-2.41,2000.0,0.96,N,278.22875,0.6699999999999999,III
Aquila,J183256.5-024503,7.9,-0.7,1300.0,0.11,-1.3,1700.0,0.26,N,278.2354166666667,-2.7508333333333335,II
Aquila,J183257.1-024516,6.9,-0.6,1100.0,0.075,-0.69,1400.0,0.13,N,278.2379166666667,-2.7544444444444443,II
Aquila,J183257.4-024534,11.4,-1.1,1400.0,0.023,-1.62,1800.0,0.077,N,278.2391666666667,-2.7594444444444446,III
Aquila,J183257.5-013708,11.9,-2.0,1600.0,0.32,-2.52,2000.0,1.3,N,278.2395833333333,-1.6188888888888888,III
Aquila,J183257.6-023439,11.1,-1.1,1600.0,0.018,-1.36,2000.0,0.068,N,278.24,-2.5774999999999997,II
Aquila,J183258.0-011903,8.6,-2.2,1600.0,0.39,-2.36,1900.0,1.1,N,278.2416666666667,-1.3175,III
Aquila,J183258.1-023443,12.6,-1.9,1500.0,2.2,-2.41,1900.0,9.2,N,278.24208333333337,-2.578611111111111,III
Aquila,J183300.4-024953,4.7,-2.2,1800.0,0.067,-2.43,2000.0,0.12,N,278.25166666666667,-2.8313888888888887,III
Aquila,J183300.9-012040,8.7,-2.0,1700.0,0.6,-2.35,2000.0,1.7,N,278.25375,-1.3444444444444443,III
Aquila,J183301.0-024143,10.8,-2.1,1600.0,0.41,-2.48,2000.0,1.5,N,278.25416666666666,-2.695277777777778,III
Aquila,J183301.7-023854,10.5,-1.9,1600.0,0.65,-2.35,2000.0,2.2,N,278.25708333333336,-2.6483333333333334,III
Aquila,J183303.2-015710,9.1,-2.0,1600.0,2.8,-2.16,1900.0,8.1,N,278.2633333333334,-1.9527777777777777,III
Aquila,J183303.2-024402,5.2,-0.8,1300.0,0.1,-1.36,1600.0,0.17,N,278.2633333333334,-2.733888888888889,II
Aquila,J183303.4-020842,12.4,1.3,270.0,0.22,0.76,360.0,0.33,N,278.2641666666667,-2.145,0+I
Aquila,J183303.7-014043,11.1,-2.1,1600.0,5.6,-2.55,2000.0,21.0,N,278.2654166666667,-1.678611111111111,III
Aquila,J183303.8-023650,11.5,-2.1,1600.0,0.61,-2.52,2000.0,2.4,N,278.2658333333333,-2.613888888888889,III
Aquila,J183304.0-020052,8.3,-1.9,1700.0,0.51,-2.28,2000.0,1.4,N,278.26666666666665,-2.0144444444444445,III
Aquila,J183304.6+004909,8.9,-2.5,1800.0,1.5,-2.92,2100.0,4.9,N,278.2691666666667,0.8191666666666666,III
Aquila,J183305.8-024410,10.1,-0.7,760.0,0.15,-1.22,1300.0,0.3,N,278.2741666666667,-2.736111111111111,II
Aquila,J183305.8-025108,28.3,-1.1,1000.0,0.059,-1.99,1500.0,0.52,N,278.2741666666667,-2.852222222222222,III
Aquila,J183306.0-021009,9.2,-2.1,1600.0,0.37,-2.32,1900.0,1.1,N,278.27500000000003,-2.1691666666666665,III
Aquila,J183306.2-024642,13.7,-2.0,1500.0,0.25,-2.51,2000.0,1.2,N,278.27583333333337,-2.7783333333333333,III
Aquila,J183306.4-022905,12.3,-1.5,1300.0,2.3,-1.8,1800.0,8.0,N,278.2766666666667,-2.4847222222222225,III
Aquila,J183306.8-013635,9.7,-2.2,1700.0,0.22,-2.58,2000.0,0.72,N,278.2783333333333,-1.6097222222222223,III
Aquila,J183307.2-023346,14.8,-1.9,1500.0,0.99,-2.48,2000.0,5.2,N,278.28000000000003,-2.562777777777778,III
Aquila,J183309.9-012859,9.6,-2.1,1700.0,1.7,-2.44,2000.0,5.4,N,278.29125000000005,-1.4830555555555556,III
Aquila,J183310.6-023517,16.6,-1.5,1300.0,0.018,-1.83,1800.0,0.093,N,278.2941666666667,-2.5880555555555556,III
Aquila,J183311.4-025051,12.6,-2.2,1600.0,0.42,-2.6,2000.0,1.8,N,278.2975,-2.8475,III
Aquila,J183312.0-013806,10.9,-2.2,1600.0,0.68,-2.52,2000.0,2.5,N,278.3,-1.635,III
Aquila,J183312.2-025004,20.6,-1.9,1400.0,0.2,-2.62,1900.0,1.8,N,278.30083333333334,-2.8344444444444448,III
Aquila,J183312.4-010923,9.9,-2.1,1600.0,1.7,-2.4,2000.0,5.3,N,278.3016666666667,-1.156388888888889,III
Aquila,J183313.3+004423,11.6,-2.0,1800.0,2.7,-2.92,2100.0,12.0,N,278.30541666666664,0.7397222222222222,III
Aquila,J183314.6-024110,10.8,-2.1,1600.0,0.91,-2.5,2000.0,3.3,N,278.31083333333333,-2.6861111111111113,III
Aquila,J183314.6-024254,15.2,-2.0,1500.0,0.11,-2.49,1900.0,0.57,N,278.31083333333333,-2.7150000000000003,III
Aquila,J183316.7-022342,7.8,-1.8,1600.0,0.17,-2.05,1900.0,0.42,N,278.31958333333336,-2.395,III
Aquila,J183317.4-023625,17.7,-1.3,1300.0,0.66,-1.92,1800.0,3.9,N,278.3225,-2.6069444444444447,III
Aquila,J183318.6-023902,12.0,-1.9,1500.0,6.1,-2.38,2000.0,24.0,N,278.3275,-2.6505555555555556,III
Aquila,J183318.8-023543,13.0,-2.0,1600.0,0.083,-2.49,2000.0,0.37,N,278.3283333333333,-2.595277777777778,III
Aquila,J183319.5-013210,10.8,-1.3,1500.0,0.011,-1.97,1900.0,0.039,N,278.33125,-1.536111111111111,III
Aquila,J183320.0-013205,13.3,-1.4,1400.0,0.96,-1.89,1800.0,3.8,N,278.3333333333333,-1.534722222222222,III
Aquila,J183320.4+004558,10.9,-2.1,1600.0,0.29,-2.49,2000.0,1.0,N,278.33500000000004,0.7661111111111111,III
Aquila,J183320.8-024757,9.9,-1.8,1400.0,0.3,-1.81,1800.0,0.85,N,278.3366666666667,-2.7991666666666664,III
Aquila,J183321.0-022318,7.8,-2.2,1700.0,0.99,-2.5,2000.0,2.6,N,278.33750000000003,-2.388333333333333,III
Aquila,J183321.1-025521,12.2,-1.9,1600.0,0.29,-2.38,2000.0,1.2,N,278.3379166666667,-2.9225,III
Aquila,J183323.6-012811,9.1,-1.9,1800.0,24.0,-2.48,2100.0,76.0,N,278.34833333333336,-1.4697222222222224,III
Aquila,J183323.7+004042,12.4,1.0,300.0,0.13,0.81,330.0,0.2,N,278.34875,0.6783333333333333,0+I
Aquila,J183324.1+004036,12.4,1.6,110.0,0.28,1.41,130.0,0.33,N,278.35041666666666,0.6766666666666666,0+I
Aquila,J183327.0-022744,8.1,-2.1,1700.0,1.5,-2.43,2000.0,4.2,N,278.3625,-2.4622222222222225,III
Aquila,J183328.8-024613,6.7,-0.7,1200.0,0.0058,-0.92,1600.0,0.011,N,278.37,-2.770277777777778,II
Aquila,J183329.2+004039,8.5,-2.1,1900.0,3.1,-2.83,2100.0,9.8,N,278.37166666666667,0.6775,III
Aquila,J183329.2-022750,7.2,-2.3,1800.0,0.38,-2.59,2000.0,0.95,N,278.37166666666667,-2.463888888888889,III
Aquila,J183329.4-024558,12.4,1.9,130.0,0.06,1.65,160.0,0.075,N,278.3725,-2.766111111111111,0+I
Aquila,J183330.3-013540,12.1,-2.1,1600.0,0.38,-2.51,2000.0,1.6,N,278.37625,-1.5944444444444446,III
Aquila,J183332.2-023841,13.3,-2.2,1600.0,0.92,-2.62,2000.0,4.3,N,278.38416666666666,-2.644722222222222,III
Aquila,J183332.2-011702,17.3,-1.4,960.0,1.0,-1.2,1400.0,3.9,N,278.38416666666666,-1.2838888888888889,II
Aquila,J183332.9-022959,14.0,-1.0,930.0,0.03,-1.06,1100.0,0.074,N,278.38708333333335,-2.499722222222222,II
Aquila,J183334.3-011759,9.2,-1.9,1500.0,0.56,-1.93,1800.0,1.5,N,278.3929166666667,-1.299722222222222,III
Aquila,J183335.3+004433,10.2,-2.4,1900.0,1.8,-2.89,2100.0,7.0,N,278.39708333333334,0.7424999999999999,III
Aquila,J183335.9-023909,9.8,-2.3,1700.0,0.022,-2.66,2000.0,0.072,N,278.39958333333334,-2.6525,III
Aquila,J183337.7-012506,8.3,-2.0,1700.0,0.76,-2.41,2000.0,2.1,N,278.40708333333333,-1.4183333333333334,III
Aquila,J183337.8-024318,10.1,-2.1,1600.0,1.2,-2.35,1900.0,3.8,N,278.4075,-2.7216666666666667,III
Aquila,J183338.1+004253,9.5,-1.9,1600.0,0.56,-2.29,2000.0,1.8,N,278.40875,0.7147222222222221,III
Aquila,J183338.8-024931,8.7,-1.1,1300.0,0.041,-1.34,1700.0,0.099,N,278.4116666666667,-2.8252777777777776,II
Aquila,J183339.5-023406,8.1,-2.3,1700.0,5.5,-2.6,2000.0,15.0,N,278.4145833333334,-2.568333333333333,III
Aquila,J183340.5-024021,1.5,-2.4,2000.0,0.19,-2.47,2000.0,0.23,N,278.41875000000005,-2.6725,III
Aquila,J183344.7-024941,8.8,-2.1,1700.0,0.85,-2.45,2000.0,2.5,N,278.43625000000003,-2.8280555555555553,III
Aquila,J183351.2-014229,8.4,-2.2,1700.0,5.0,-2.55,2000.0,14.0,N,278.46333333333337,-1.7080555555555554,III
Aquila,J183354.7-014255,9.9,-2.0,1600.0,0.36,-2.43,2000.0,1.2,N,278.47791666666666,-1.7152777777777777,III
Aquila,J183405.0-013403,10.3,-2.1,1600.0,1.1,-2.5,2000.0,3.9,N,278.52083333333337,-1.5675,III
Aquila,J183407.1-013352,4.6,-1.2,1500.0,0.0081,-1.23,1700.0,0.013,N,278.52958333333333,-1.5644444444444445,II
Aquila,J183536.8+000842,10.0,-2.0,1600.0,10.0,-2.45,2000.0,33.0,N,278.90333333333336,0.145,III
Aquila,J183542.4-000112,8.2,-2.1,1700.0,0.61,-2.48,2000.0,1.7,N,278.9266666666667,-0.02,III
Aquila,J183549.3+001001,12.4,-2.3,250.0,0.012,-2.54,350.0,0.015,N,278.9554166666667,0.16694444444444442,III
Aquila,J183555.5+000919,9.4,-1.9,1600.0,2.4,-2.17,1900.0,6.9,N,278.98125000000005,0.15527777777777776,III
Aquila,J183601.8+001504,8.6,-2.2,1700.0,0.33,-2.43,2000.0,0.93,N,279.0075,0.2511111111111111,III
Aquila,J183602.1-000215,4.3,-1.2,700.0,0.019,-1.84,950.0,0.024,N,279.00875,-0.0375,III
Aquila,J183602.6-000220,12.4,-0.3,590.0,0.041,-1.59,1400.0,0.1,N,279.0108333333333,-0.03888888888888889,II
Aquila,J183605.6+001451,12.4,-2.2,2100.0,0.25,-2.99,2600.0,2.3,N,279.0233333333333,0.2475,III
Aquila,J183608.4+000204,3.7,-1.4,1700.0,0.021,-1.74,1900.0,0.032,N,279.035,0.034444444444444444,III
Aquila,J183610.3+000127,7.3,-2.3,1800.0,0.023,-2.59,2000.0,0.057,N,279.04291666666666,0.024166666666666666,III
Aquila,J183610.8+000926,8.5,-2.1,1700.0,0.31,-2.33,2000.0,0.88,N,279.045,0.1572222222222222,III
Aquila,J183612.0-001504,9.6,-1.6,1600.0,0.18,-2.11,1900.0,0.56,N,279.05,-0.2511111111111111,III
Aquila,J183619.4-000249,10.0,-2.0,1600.0,7.5,-2.45,2000.0,25.0,N,279.0808333333334,-0.04694444444444444,III
Aquila,J183620.2-001915,9.2,-2.2,1700.0,2.5,-2.52,2000.0,7.7,N,279.08416666666665,-0.3208333333333333,III
Aquila,J183622.0-001344,12.4,-0.8,1600.0,0.3,-1.54,2400.0,1.9,N,279.0916666666667,-0.2288888888888889,II
Aquila,J183623.7-001448,12.4,0.7,540.0,0.39,0.85,730.0,0.75,N,279.09875,-0.24666666666666667,0+I
Aquila,J183635.9+000542,10.3,-1.9,1600.0,6.0,-2.42,2000.0,21.0,N,279.14958333333334,0.095,III
Aquila,J183641.0-000050,10.4,-1.9,1500.0,1.4,-2.13,1900.0,4.5,N,279.17083333333335,-0.013888888888888888,III
Aquila,J183641.1+001914,9.7,-1.9,1400.0,1.0,-1.97,1800.0,2.9,N,279.17125,0.32055555555555554,III
Aquila,J183642.2+000915,6.9,-0.8,1300.0,0.025,-1.11,1600.0,0.051,N,279.17583333333334,0.15416666666666667,II
Aquila,J183645.2-001655,9.4,-2.2,1700.0,4.7,-2.57,2000.0,15.0,N,279.18833333333333,-0.28194444444444444,III
Aquila,J183647.2-001338,10.8,-2.0,1600.0,1.4,-2.4,1900.0,4.9,N,279.19666666666666,-0.22722222222222224,III
Aquila,J183649.7-000844,10.4,-1.9,1600.0,4.2,-2.34,2000.0,14.0,N,279.20708333333334,-0.14555555555555555,III
Aquila,J183650.1-000836,7.2,-2.0,1700.0,0.039,-2.43,2000.0,0.096,N,279.20875,-0.14333333333333334,III
Aquila,J183652.5-000209,9.5,-1.7,1600.0,0.21,-2.25,2000.0,0.65,N,279.21875,-0.035833333333333335,III
Aquila,J183653.5-000149,3.5,-2.1,1800.0,0.042,-2.34,2000.0,0.065,N,279.22291666666666,-0.03027777777777778,III
Aquila,J183654.0-000152,12.6,-1.2,1200.0,0.9,-1.42,1700.0,2.9,N,279.225,-0.03111111111111111,II
Aquila,J183656.1+002149,7.8,-2.4,1800.0,0.68,-2.7,2000.0,1.8,N,279.23375,0.3636111111111111,III
Aquila,J183658.3-001710,13.7,-2.0,1500.0,1.5,-2.4,1900.0,6.9,N,279.2429166666667,-0.2861111111111111,III
Aquila,J183700.7+001226,8.4,-2.2,1700.0,4.1,-2.42,2000.0,11.0,N,279.2529166666667,0.20722222222222222,III
Aquila,J183704.7-001131,11.1,-2.0,1600.0,3.5,-2.43,2000.0,13.0,N,279.26958333333334,-0.19194444444444442,III
Aquila,J183706.1+001150,5.8,-1.2,1400.0,0.16,-1.43,1700.0,0.29,N,279.2754166666667,0.19722222222222222,II
Aquila,J183706.3+000820,12.8,-2.0,1600.0,0.23,-2.52,2000.0,1.0,N,279.27625,0.1388888888888889,III
Aquila,J183706.7+001147,5.0,-1.1,1700.0,0.04,-1.68,1900.0,0.073,N,279.27791666666667,0.1963888888888889,III
Aquila,J183708.3-002327,8.5,-2.2,1700.0,1.8,-2.48,2000.0,5.0,N,279.28458333333333,-0.39083333333333337,III
Aquila,J183710.6-000603,3.7,-1.4,1700.0,0.011,-1.6,1800.0,0.017,N,279.2941666666667,-0.10083333333333334,II
Aquila,J183713.7+001255,9.7,-2.2,1700.0,0.75,-2.55,2000.0,2.4,N,279.3070833333333,0.2152777777777778,III
Aquila,J183714.4-002326,8.7,-2.2,1600.0,0.77,-2.49,2000.0,2.2,N,279.31,-0.3905555555555556,III
Aquila,J183715.7-002656,12.4,-2.5,2100.0,1.3,-3.1,2600.0,11.0,N,279.3154166666667,-0.4488888888888889,III
Aquila,J183720.4-001005,11.3,-2.2,1600.0,0.55,-2.59,2000.0,2.1,N,279.335,-0.16805555555555554,III
Aquila,J183721.2-000316,8.9,-2.2,1700.0,0.26,-2.49,2000.0,0.77,N,279.33833333333337,-0.05444444444444445,III
Aquila,J183722.6-002549,7.8,-2.3,1800.0,0.3,-2.62,2000.0,0.8,N,279.3441666666667,-0.4302777777777778,III
Aquila,J183722.7+000311,2.3,-2.3,1900.0,0.29,-2.43,2000.0,0.39,N,279.34458333333333,0.05305555555555556,III
Aquila,J183722.9+000116,13.1,-2.1,1600.0,1.2,-2.59,2000.0,5.4,N,279.34541666666667,0.021111111111111112,III
Aquila,J183722.9+000828,12.8,-2.0,1600.0,0.43,-2.54,2000.0,1.9,N,279.34541666666667,0.1411111111111111,III
Aquila,J183724.0-001547,10.0,-2.2,1700.0,1.0,-2.5,2000.0,3.4,N,279.35,-0.26305555555555554,III
Aquila,J183725.0-001209,10.7,-2.1,1600.0,0.35,-2.51,2000.0,1.3,N,279.3541666666667,-0.2025,III
Aquila,J183727.7-002317,17.6,-2.1,1600.0,0.29,-2.56,2100.0,2.3,N,279.3654166666667,-0.3880555555555556,III
Aquila,J183728.2+000552,3.0,-0.4,1400.0,0.01,-0.61,1600.0,0.014,N,279.3675,0.09777777777777777,II
Aquila,J183728.3+002347,0.1,-2.2,2000.0,0.18,-2.36,2000.0,0.19,N,279.36791666666664,0.3963888888888889,III
Aquila,J183730.2+000706,12.4,0.6,370.0,0.051,0.33,440.0,0.079,N,279.37583333333333,0.11833333333333333,0+I
Aquila,J183730.2+000711,12.4,0.4,360.0,0.019,0.2,400.0,0.029,N,279.37583333333333,0.11972222222222223,Flat
Aquila,J183731.1+000706,12.4,0.0,520.0,0.63,0.43,620.0,1.1,N,279.37958333333336,0.11833333333333333,0+I
Aquila,J183731.7-002213,8.9,-2.1,1700.0,0.57,-2.47,2000.0,1.7,N,279.38208333333336,-0.37027777777777776,III
Aquila,J183733.2+000543,20.1,-1.5,1200.0,0.34,-1.85,1700.0,2.1,N,279.3883333333333,0.09527777777777777,III
Aquila,J183735.8+001905,2.3,-0.5,1200.0,0.33,-0.6,1300.0,0.4,N,279.3991666666667,0.31805555555555554,II
Aquila,J183738.6-002545,7.4,-2.2,1700.0,0.62,-2.53,2000.0,1.6,N,279.41083333333336,-0.4291666666666667,III
Aquila,J183738.8+001510,10.5,-2.1,1600.0,0.65,-2.52,2000.0,2.3,N,279.4116666666667,0.25277777777777777,III
Aquila,J183738.9+001523,9.5,-1.4,1600.0,0.56,-2.09,1900.0,1.7,N,279.4120833333333,0.2563888888888889,III
Aquila,J183739.0-002540,4.6,-2.2,1800.0,0.11,-2.52,2000.0,0.19,N,279.41249999999997,-0.4277777777777778,III
Aquila,J183739.1-002527,4.8,-1.9,1600.0,0.014,-2.13,1900.0,0.024,N,279.41291666666666,-0.4241666666666667,III
Aquila,J183739.2-002535,12.4,0.7,340.0,0.13,0.13,790.0,0.22,N,279.41333333333336,-0.42638888888888893,Flat
Aquila,J183739.2-001753,8.3,-2.2,1700.0,1.8,-2.57,2000.0,5.1,N,279.41333333333336,-0.2980555555555556,III
Aquila,J183742.0+001652,9.1,-1.8,1600.0,0.22,-2.39,2000.0,0.65,N,279.425,0.2811111111111111,III
Aquila,J183745.9-001550,1.6,-1.5,1700.0,0.013,-1.54,1800.0,0.016,N,279.44125,-0.2638888888888889,II
Aquila,J183746.8-000155,12.4,1.2,170.0,0.14,0.76,420.0,0.19,N,279.445,-0.03194444444444444,0+I
Aquila,J183747.0-001637,1.9,-1.2,1800.0,0.055,-1.81,1900.0,0.071,N,279.4458333333333,-0.27694444444444444,III
Aquila,J183747.8+002415,12.4,-1.8,580.0,0.053,-1.96,580.0,0.09,N,279.44916666666666,0.4041666666666667,III
Aquila,J183747.9-000448,4.4,-1.5,1600.0,0.0097,-1.59,1800.0,0.016,N,279.44958333333335,-0.08,II
Aquila,J183749.4+001158,11.1,-2.1,1600.0,0.65,-2.47,2000.0,2.4,N,279.4558333333333,0.19944444444444442,III
Aquila,J183749.6-001847,2.4,-2.0,1900.0,0.048,-2.18,2000.0,0.066,N,279.45666666666665,-0.31305555555555553,III
Aquila,J183750.6-001832,8.6,-2.2,1700.0,0.71,-2.52,2000.0,2.1,N,279.4608333333333,-0.3088888888888889,III
Aquila,J183752.4-002250,5.4,-1.8,1600.0,0.0074,-2.22,1800.0,0.014,N,279.4683333333333,-0.38055555555555554,III
Aquila,J183753.2+001849,5.8,-1.0,1400.0,0.098,-1.26,1700.0,0.18,N,279.4716666666667,0.3136111111111111,II
Aquila,J183755.1+002733,9.4,-2.0,1700.0,0.45,-2.42,2000.0,1.4,N,279.4795833333333,0.45916666666666667,III
Aquila,J183755.7+002331,12.4,1.1,490.0,2.7,2.4,520.0,4.6,N,279.4820833333333,0.3919444444444445,0+I
Aquila,J183756.6-002325,5.2,-2.2,1800.0,0.48,-2.61,2000.0,0.94,N,279.48583333333335,-0.3902777777777778,III
Aquila,J183758.3-002517,2.8,-2.2,1800.0,0.025,-2.44,2000.0,0.036,N,279.4929166666667,-0.4213888888888889,III
Aquila,J183758.4+002354,9.6,-2.0,1600.0,0.75,-2.41,2000.0,2.4,N,279.49333333333334,0.3983333333333334,III
Aquila,J183759.9-000237,3.1,-0.7,1400.0,0.0088,-0.86,1600.0,0.012,N,279.49958333333336,-0.043611111111111114,II
Aquila,J183800.9-000219,12.5,-2.0,1600.0,0.14,-2.46,2000.0,0.58,N,279.50375,-0.03861111111111111,III
Aquila,J183801.3-001347,8.8,-2.1,1600.0,0.24,-2.29,1900.0,0.68,N,279.5054166666667,-0.22972222222222222,III
Aquila,J183804.4-002027,2.2,-0.9,1700.0,0.014,-1.16,1800.0,0.018,N,279.5183333333333,-0.3408333333333333,II
Aquila,J183805.9-001433,11.5,-2.1,1600.0,0.64,-2.45,2000.0,2.4,N,279.52458333333334,-0.2425,III
Aquila,J183807.3+001113,3.2,-1.1,1700.0,0.02,-1.42,1800.0,0.029,N,279.53041666666667,0.18694444444444444,II
Aquila,J183808.5-002023,9.4,-2.1,1700.0,0.65,-2.49,2000.0,2.1,N,279.53541666666666,-0.3397222222222222,III
Aquila,J183808.6+002653,6.4,-1.0,1300.0,0.033,-1.15,1600.0,0.063,N,279.53583333333336,0.4480555555555556,II
Aquila,J183808.6+002059,11.0,-2.1,1600.0,0.53,-2.53,2000.0,2.0,N,279.53583333333336,0.3497222222222222,III
Aquila,J183809.0-000718,18.3,-0.4,770.0,0.15,-0.53,1100.0,0.47,N,279.5375,-0.12166666666666667,II
Aquila,J183810.1-002345,2.6,-2.1,1300.0,0.056,-2.25,1500.0,0.071,N,279.5420833333334,-0.39583333333333337,III
Aquila,J183810.6+001928,3.7,-2.1,1800.0,0.03,-2.16,1900.0,0.048,N,279.5441666666667,0.3244444444444444,III
Aquila,J183811.0+000248,7.2,-0.6,860.0,0.0047,-0.91,1100.0,0.0077,N,279.54583333333335,0.04666666666666667,II
Aquila,J183811.9+002913,12.3,-2.0,1600.0,7.6,-2.48,2000.0,32.0,N,279.5495833333333,0.48694444444444446,III
Aquila,J183812.9-000958,15.9,-2.0,1500.0,0.52,-2.47,1900.0,2.9,N,279.55375000000004,-0.1661111111111111,III
Aquila,J183813.5+000917,10.9,-2.1,1600.0,2.6,-2.56,2000.0,9.7,N,279.55625,0.1547222222222222,III
Aquila,J183814.4+003509,11.8,-2.1,1500.0,0.35,-2.48,2000.0,1.4,N,279.56,0.5858333333333333,III
Aquila,J183815.8+002421,11.2,-1.8,1600.0,0.26,-2.43,2000.0,0.95,N,279.56583333333333,0.4058333333333334,III
Aquila,J183815.8+002625,11.9,-2.1,1600.0,0.29,-2.42,2000.0,1.1,N,279.56583333333333,0.44027777777777777,III
Aquila,J183817.0-002154,5.1,-1.4,1500.0,0.013,-1.55,1800.0,0.023,N,279.5708333333333,-0.365,II
Aquila,J183817.9-000646,14.2,-1.7,1300.0,0.43,-1.81,1800.0,1.7,N,279.57458333333335,-0.11277777777777778,III
Aquila,J183820.9+002916,5.9,-1.5,1600.0,0.033,-1.65,1800.0,0.065,N,279.58708333333334,0.48777777777777775,III
Aquila,J183822.6+002053,5.5,-1.1,1500.0,0.0042,-1.25,1700.0,0.0076,N,279.5941666666667,0.34805555555555556,II
Aquila,J183822.6+002309,4.3,-0.9,1700.0,0.019,-1.52,1900.0,0.032,N,279.5941666666667,0.38583333333333336,II
Aquila,J183824.2-001041,4.3,-1.3,1400.0,0.016,-1.81,1500.0,0.025,N,279.6008333333333,-0.17805555555555555,III
Aquila,J183824.3+003240,29.5,-1.5,1000.0,0.051,-2.07,1400.0,0.44,N,279.60125,0.5444444444444444,III
Aquila,J183824.9-000611,15.8,-1.9,1500.0,0.14,-2.48,2000.0,0.83,N,279.60375,-0.10305555555555557,III
Aquila,J183826.2-000150,13.8,-1.9,1500.0,0.57,-2.5,2000.0,2.7,N,279.6091666666667,-0.030555555555555555,III
Aquila,J183827.3-002845,9.0,-2.0,1600.0,5.6,-2.13,1900.0,16.0,N,279.61375000000004,-0.4791666666666667,III
Aquila,J183827.5+001510,11.3,-2.1,1600.0,0.45,-2.53,2000.0,1.7,N,279.61458333333337,0.25277777777777777,III
Aquila,J183828.7+001420,12.0,-1.8,1600.0,9.7,-2.42,2000.0,42.0,N,279.61958333333337,0.2388888888888889,III
Aquila,J183829.2+002504,12.8,-2.0,1600.0,0.6,-2.6,2000.0,2.7,N,279.62166666666667,0.4177777777777778,III
Aquila,J183830.3+003639,14.6,-1.3,1200.0,0.023,-1.61,1700.0,0.092,N,279.62625,0.6108333333333333,III
Aquila,J183832.9-000122,8.7,-1.1,860.0,0.0061,-1.14,920.0,0.01,N,279.63708333333335,-0.02277777777777778,II
Aquila,J183833.5-000707,3.5,-1.9,1800.0,0.018,-2.09,1900.0,0.029,N,279.63958333333335,-0.11861111111111111,III
Aquila,J183834.4+001851,3.3,-1.2,1600.0,0.0081,-1.43,1800.0,0.012,N,279.6433333333334,0.31416666666666665,II
Aquila,J183834.8+001353,11.1,-2.1,1600.0,0.41,-2.49,2000.0,1.5,N,279.645,0.2313888888888889,III
Aquila,J183835.5+003407,25.2,-1.1,1100.0,3.5,-2.07,1800.0,34.0,N,279.6479166666667,0.5686111111111111,III
Aquila,J183837.4+001929,2.9,-1.8,1800.0,0.021,-1.88,1900.0,0.03,N,279.6558333333333,0.3247222222222222,III
